32465 aC_func_H 6 ./all_structures/aC_func/H/53.xyz 39
84963 aC_H 6 ./all_structures/aC_H/06_4.xyz 182
94001 aC_O 8 ./all_structures/aC_O/O4_1500K_2.xyz 216
13658 aC_func_COOH 6 ./all_structures/aC_func/COOH/13.xyz 216
82411 aC_H 6 ./all_structures/aC_H/05_1.xyz 88
36331 aC_func_H 1 ./all_structures/aC_func/H/70.xyz 216
45829 aC_func_O 6 ./all_structures/aC_func/O/19.xyz 166
77251 aC_H 1 ./all_structures/aC_H/01_4.xyz 216
80086 aC_H 1 ./all_structures/aC_H/03_3.xyz 228
48700 aC_func_O 8 ./all_structures/aC_func/O/32.xyz 216
75028 aC_func_OH 1 ./all_structures/aC_func/OH/71.xyz 217
79108 aC_H 6 ./all_structures/aC_H/02_5.xyz 157
13660 aC_func_COOH 8 ./all_structures/aC_func/COOH/13.xyz 218
42835 aC_func_O 6 ./all_structures/aC_func/O/05.xyz 210
82023 aC_H 1 ./all_structures/aC_H/04_4.xyz 298
92998 aC_O 6 ./all_structures/aC_O/O4_1200K_1.xyz 109
16739 aC_func_COOH 8 ./all_structures/aC_func/COOH/27.xyz 217
44056 aC_func_O 6 ./all_structures/aC_func/O/11.xyz 129
91531 aC_H 1 ./all_structures/aC_H/10_5.xyz 284
89002 aC_H 6 ./all_structures/aC_H/09_2.xyz 191
95132 aC_O 8 ./all_structures/aC_O/O8_0300K_1.xyz 227
17398 aC_func_COOH 6 ./all_structures/aC_func/COOH/30.xyz 216
79785 aC_H 1 ./all_structures/aC_H/03_2.xyz 230
88706 aC_H 1 ./all_structures/aC_H/09_1.xyz 250
61076 aC_func_OH 1 ./all_structures/aC_func/OH/07.xyz 217
90781 aC_H 6 ./all_structures/aC_H/10_3.xyz 118
70667 aC_func_OH 8 ./all_structures/aC_func/OH/51.xyz 216
31945 aC_func_H 6 ./all_structures/aC_func/H/50.xyz 170
83823 aC_H 1 ./all_structures/aC_H/05_5.xyz 276
46747 aC_func_O 8 ./all_structures/aC_func/O/23.xyz 216
88612 aC_H 6 ./all_structures/aC_H/09_1.xyz 156
81103 aC_H 1 ./all_structures/aC_H/04_1.xyz 296
11460 aC_func_COOH 8 ./all_structures/aC_func/COOH/03.xyz 218
15858 aC_func_COOH 6 ./all_structures/aC_func/COOH/23.xyz 216
85633 aC_H 1 ./all_structures/aC_H/07_1.xyz 226
94865 aC_O 6 ./all_structures/aC_O/O4_1800K_3.xyz 184
19379 aC_func_COOH 8 ./all_structures/aC_func/COOH/39.xyz 217
83251 aC_H 1 ./all_structures/aC_H/05_3.xyz 318
35463 aC_func_H 1 ./all_structures/aC_func/H/66.xyz 216
90875 aC_H 6 ./all_structures/aC_H/10_3.xyz 212
97912 aC_O 8 ./all_structures/aC_O/O8_1800K_1.xyz 223
92362 aC_O 6 ./all_structures/aC_O/O4_0600K_1.xyz 145
86875 aC_H 1 ./all_structures/aC_H/07_5.xyz 226
41460 aC_func_H 6 ./all_structures/aC_func/H/94.xyz 137
96383 aC_O 6 ./all_structures/aC_O/O8_1200K_1.xyz 86
79916 aC_H 6 ./all_structures/aC_H/03_3.xyz 58
96989 aC_O 8 ./all_structures/aC_O/O8_1200K_3.xyz 228
83151 aC_H 1 ./all_structures/aC_H/05_3.xyz 218
87493 aC_H 1 ./all_structures/aC_H/08_2.xyz 257
18280 aC_func_COOH 8 ./all_structures/aC_func/COOH/34.xyz 218
77499 aC_H 6 ./all_structures/aC_H/01_5.xyz 150
87528 aC_H 1 ./all_structures/aC_H/08_2.xyz 292
97450 aC_O 8 ./all_structures/aC_O/O8_1500K_2.xyz 225
81943 aC_H 1 ./all_structures/aC_H/04_4.xyz 218
20057 aC_func_COOH 6 ./all_structures/aC_func/COOH/43.xyz 15
15199 aC_func_COOH 8 ./all_structures/aC_func/COOH/20.xyz 217
90632 aC_H 1 ./all_structures/aC_H/10_2.xyz 291
34215 aC_func_H 6 ./all_structures/aC_func/H/61.xyz 53
81595 aC_H 6 ./all_structures/aC_H/04_3.xyz 180
70231 aC_func_OH 8 ./all_structures/aC_func/OH/49.xyz 216
76665 aC_H 1 ./all_structures/aC_H/01_2.xyz 224
95419 aC_O 6 ./all_structures/aC_O/O8_0300K_3.xyz 50
92213 aC_O 8 ./all_structures/aC_O/O4_0300K_3.xyz 220
78654 aC_H 6 ./all_structures/aC_H/02_4.xyz 27
77966 aC_H 1 ./all_structures/aC_H/02_1.xyz 283
29604 aC_func_H 1 ./all_structures/aC_func/H/39.xyz 216
84481 aC_H 6 ./all_structures/aC_H/06_3.xyz 14
87185 aC_H 1 ./all_structures/aC_H/08_1.xyz 251
93321 aC_O 6 ./all_structures/aC_O/O4_1200K_2.xyz 208
98578 CO 8 ./all_structures/CO/01.xyz 193
81722 aC_H 1 ./all_structures/aC_H/04_3.xyz 307
65435 aC_func_OH 8 ./all_structures/aC_func/OH/27.xyz 216
98723 CO 8 ./all_structures/CO/02.xyz 122
81160 aC_H 6 ./all_structures/aC_H/04_2.xyz 53
73248 aC_func_OH 6 ./all_structures/aC_func/OH/63.xyz 181
16784 aC_func_COOH 6 ./all_structures/aC_func/COOH/28.xyz 42
88150 aC_H 1 ./all_structures/aC_H/08_4.xyz 316
83488 aC_H 1 ./all_structures/aC_H/05_4.xyz 233
15420 aC_func_COOH 8 ./all_structures/aC_func/COOH/21.xyz 218
85891 aC_H 6 ./all_structures/aC_H/07_2.xyz 181
89109 aC_H 1 ./all_structures/aC_H/09_2.xyz 298
95201 aC_O 6 ./all_structures/aC_O/O8_0300K_2.xyz 64
93557 aC_O 8 ./all_structures/aC_O/O4_1200K_3.xyz 220
85110 aC_H 6 ./all_structures/aC_H/06_5.xyz 1
87461 aC_H 1 ./all_structures/aC_H/08_2.xyz 225
48622 aC_func_O 6 ./all_structures/aC_func/O/32.xyz 138
11679 aC_func_COOH 8 ./all_structures/aC_func/COOH/04.xyz 217
86912 aC_H 1 ./all_structures/aC_H/07_5.xyz 263
80976 aC_H 6 ./all_structures/aC_H/04_1.xyz 169
85015 aC_H 1 ./all_structures/aC_H/06_4.xyz 234
94453 aC_O 8 ./all_structures/aC_O/O4_1800K_1.xyz 220
37342 aC_func_H 6 ./all_structures/aC_func/H/75.xyz 142
77346 aC_H 1 ./all_structures/aC_H/01_4.xyz 311
84167 aC_H 6 ./all_structures/aC_H/06_2.xyz 10
86016 aC_H 1 ./all_structures/aC_H/07_2.xyz 306
29033 aC_func_H 6 ./all_structures/aC_func/H/37.xyz 79
96292 aC_O 8 ./all_structures/aC_O/O8_0600K_3.xyz 227
85074 aC_H 1 ./all_structures/aC_H/06_4.xyz 293
94473 aC_O 6 ./all_structures/aC_O/O4_1800K_2.xyz 16
84966 aC_H 6 ./all_structures/aC_H/06_4.xyz 185
83546 aC_H 1 ./all_structures/aC_H/05_4.xyz 291
92660 aC_O 8 ./all_structures/aC_O/O4_0600K_2.xyz 219
15057 aC_func_COOH 6 ./all_structures/aC_func/COOH/20.xyz 75
81027 aC_H 1 ./all_structures/aC_H/04_1.xyz 220
69841 aC_func_OH 6 ./all_structures/aC_func/OH/48.xyz 44
79087 aC_H 6 ./all_structures/aC_H/02_5.xyz 136
64999 aC_func_OH 8 ./all_structures/aC_func/OH/25.xyz 216
81680 aC_H 1 ./all_structures/aC_H/04_3.xyz 265
21216 aC_func_H 6 ./all_structures/aC_func/H/01.xyz 74
98571 CO 8 ./all_structures/CO/01.xyz 186
77327 aC_H 1 ./all_structures/aC_H/01_4.xyz 292
79402 aC_H 6 ./all_structures/aC_H/03_1.xyz 151
88377 aC_H 1 ./all_structures/aC_H/08_5.xyz 217
97430 aC_O 6 ./all_structures/aC_O/O8_1500K_2.xyz 205
81843 aC_H 6 ./all_structures/aC_H/04_4.xyz 118
94002 aC_O 8 ./all_structures/aC_O/O4_1500K_2.xyz 217
80119 aC_H 1 ./all_structures/aC_H/03_3.xyz 261
74117 aC_func_OH 6 ./all_structures/aC_func/OH/67.xyz 178
80388 aC_H 1 ./all_structures/aC_H/03_4.xyz 222
84995 aC_H 6 ./all_structures/aC_H/06_4.xyz 214
10411 aC 6 ./all_structures/aC/10_4.xyz 41
98589 CO 8 ./all_structures/CO/01.xyz 204
84998 aC_H 1 ./all_structures/aC_H/06_4.xyz 217
81974 aC_H 1 ./all_structures/aC_H/04_4.xyz 249
87228 aC_H 1 ./all_structures/aC_H/08_1.xyz 294
98626 CO 6 ./all_structures/CO/02.xyz 25
97682 aC_O 8 ./all_structures/aC_O/O8_1500K_3.xyz 225
89205 aC_H 6 ./all_structures/aC_H/09_3.xyz 72
98601 CO 6 ./all_structures/CO/02.xyz 0
86631 aC_H 1 ./all_structures/aC_H/07_4.xyz 291
76302 aC_H 6 ./all_structures/aC_H/01_1.xyz 183
95600 aC_O 8 ./all_structures/aC_O/O8_0300K_3.xyz 231
28240 aC_func_H 6 ./all_structures/aC_func/H/33.xyz 154
77969 aC_H 1 ./all_structures/aC_H/02_1.xyz 286
82863 aC_H 1 ./all_structures/aC_H/05_2.xyz 234
72631 aC_func_OH 6 ./all_structures/aC_func/OH/61.xyz 0
79815 aC_H 1 ./all_structures/aC_H/03_2.xyz 260
46964 aC_func_O 8 ./all_structures/aC_func/O/24.xyz 216
77795 aC_H 6 ./all_structures/aC_H/02_1.xyz 112
49793 aC_func_O 6 ./all_structures/aC_func/O/38.xyz 7
85968 aC_H 1 ./all_structures/aC_H/07_2.xyz 258
78888 aC_H 1 ./all_structures/aC_H/02_4.xyz 261
92881 aC_O 8 ./all_structures/aC_O/O4_0600K_3.xyz 216
95919 aC_O 6 ./all_structures/aC_O/O8_0600K_2.xyz 86
82876 aC_H 1 ./all_structures/aC_H/05_2.xyz 247
88499 aC_H 6 ./all_structures/aC_H/09_1.xyz 43
76957 aC_H 1 ./all_structures/aC_H/01_3.xyz 218
92883 aC_O 8 ./all_structures/aC_O/O4_0600K_3.xyz 218
57913 aC_func_O 6 ./all_structures/aC_func/O/75.xyz 98
89994 aC_H 1 ./all_structures/aC_H/09_5.xyz 267
89139 aC_H 6 ./all_structures/aC_H/09_3.xyz 6
90320 aC_H 1 ./all_structures/aC_H/10_1.xyz 293
3260 aC 6 ./all_structures/aC/4_1.xyz 18
95362 aC_O 8 ./all_structures/aC_O/O8_0300K_2.xyz 225
86925 aC_H 1 ./all_structures/aC_H/07_5.xyz 276
89996 aC_H 1 ./all_structures/aC_H/09_5.xyz 269
88023 aC_H 6 ./all_structures/aC_H/08_4.xyz 189
17763 aC_func_COOH 6 ./all_structures/aC_func/COOH/32.xyz 141
97218 aC_O 8 ./all_structures/aC_O/O8_1500K_1.xyz 225
37475 aC_func_H 6 ./all_structures/aC_func/H/76.xyz 58
87202 aC_H 1 ./all_structures/aC_H/08_1.xyz 268
88947 aC_H 6 ./all_structures/aC_H/09_2.xyz 136
80416 aC_H 1 ./all_structures/aC_H/03_4.xyz 250
98566 CO 8 ./all_structures/CO/01.xyz 181
49761 aC_func_O 6 ./all_structures/aC_func/O/37.xyz 192
85222 aC_H 6 ./all_structures/aC_H/06_5.xyz 113
80085 aC_H 1 ./all_structures/aC_H/03_3.xyz 227
79852 aC_H 1 ./all_structures/aC_H/03_2.xyz 297
94232 aC_O 8 ./all_structures/aC_O/O4_1500K_3.xyz 223
6970 aC 6 ./all_structures/aC/7_3.xyz 56
86233 aC_H 6 ./all_structures/aC_H/07_3.xyz 215
80792 aC_H 1 ./all_structures/aC_H/03_5.xyz 288
89974 aC_H 1 ./all_structures/aC_H/09_5.xyz 247
95126 aC_O 8 ./all_structures/aC_O/O8_0300K_1.xyz 221
88865 aC_H 6 ./all_structures/aC_H/09_2.xyz 54
96772 aC_O 6 ./all_structures/aC_O/O8_1200K_3.xyz 11
91508 aC_H 1 ./all_structures/aC_H/10_5.xyz 261
81930 aC_H 6 ./all_structures/aC_H/04_4.xyz 205
44577 aC_func_O 8 ./all_structures/aC_func/O/13.xyz 216
12802 aC_func_COOH 6 ./all_structures/aC_func/COOH/10.xyz 20
79212 aC_H 1 ./all_structures/aC_H/02_5.xyz 261
92657 aC_O 8 ./all_structures/aC_O/O4_0600K_2.xyz 216
87829 aC_H 1 ./all_structures/aC_H/08_3.xyz 295
13350 aC_func_COOH 6 ./all_structures/aC_func/COOH/12.xyz 128
85965 aC_H 1 ./all_structures/aC_H/07_2.xyz 255
77787 aC_H 6 ./all_structures/aC_H/02_1.xyz 104
87227 aC_H 1 ./all_structures/aC_H/08_1.xyz 293
59779 aC_func_OH 6 ./all_structures/aC_func/OH/02.xyz 10
54334 aC_func_O 6 ./all_structures/aC_func/O/58.xyz 208
94226 aC_O 8 ./all_structures/aC_O/O4_1500K_3.xyz 217
90021 aC_H 1 ./all_structures/aC_H/09_5.xyz 294
77729 aC_H 6 ./all_structures/aC_H/02_1.xyz 46
85931 aC_H 1 ./all_structures/aC_H/07_2.xyz 221
67952 aC_func_OH 6 ./all_structures/aC_func/OH/39.xyz 117
83793 aC_H 1 ./all_structures/aC_H/05_5.xyz 246
89353 aC_H 1 ./all_structures/aC_H/09_3.xyz 220
97099 aC_O 6 ./all_structures/aC_O/O8_1500K_1.xyz 106
88978 aC_H 6 ./all_structures/aC_H/09_2.xyz 167
77350 aC_H 6 ./all_structures/aC_H/01_5.xyz 1
80485 aC_H 1 ./all_structures/aC_H/03_4.xyz 319
97911 aC_O 8 ./all_structures/aC_O/O8_1800K_1.xyz 222
19814 aC_func_COOH 6 ./all_structures/aC_func/COOH/41.xyz 212
78299 aC_H 1 ./all_structures/aC_H/02_2.xyz 282
77889 aC_H 6 ./all_structures/aC_H/02_1.xyz 206
27842 aC_func_H 6 ./all_structures/aC_func/H/31.xyz 190
82893 aC_H 1 ./all_structures/aC_H/05_2.xyz 264
98207 aC_O 6 ./all_structures/aC_O/O8_1800K_3.xyz 54
91212 aC_H 1 ./all_structures/aC_H/10_4.xyz 255
90029 aC_H 6 ./all_structures/aC_H/10_1.xyz 2
88752 aC_H 1 ./all_structures/aC_H/09_1.xyz 296
60456 aC_func_OH 6 ./all_structures/aC_func/OH/05.xyz 33
94007 aC_O 8 ./all_structures/aC_O/O4_1500K_2.xyz 222
91177 aC_H 1 ./all_structures/aC_H/10_4.xyz 220
87466 aC_H 1 ./all_structures/aC_H/08_2.xyz 230
87899 aC_H 6 ./all_structures/aC_H/08_4.xyz 65
96324 aC_O 6 ./all_structures/aC_O/O8_1200K_1.xyz 27
78430 aC_H 6 ./all_structures/aC_H/02_3.xyz 123
65525 aC_func_OH 6 ./all_structures/aC_func/OH/28.xyz 88
83473 aC_H 1 ./all_structures/aC_H/05_4.xyz 218
98496 CO 6 ./all_structures/CO/01.xyz 111
94902 aC_O 8 ./all_structures/aC_O/O4_1800K_3.xyz 221
78004 aC_H 1 ./all_structures/aC_H/02_1.xyz 321
76202 aC_H 6 ./all_structures/aC_H/01_1.xyz 83
94626 aC_O 6 ./all_structures/aC_O/O4_1800K_2.xyz 169
81042 aC_H 1 ./all_structures/aC_H/04_1.xyz 235
78250 aC_H 1 ./all_structures/aC_H/02_2.xyz 233
50219 aC_func_O 8 ./all_structures/aC_func/O/39.xyz 216
97543 aC_O 6 ./all_structures/aC_O/O8_1500K_3.xyz 86
87784 aC_H 1 ./all_structures/aC_H/08_3.xyz 250
77356 aC_H 6 ./all_structures/aC_H/01_5.xyz 7
82253 aC_H 1 ./all_structures/aC_H/04_5.xyz 222
42380 aC_func_O 6 ./all_structures/aC_func/O/03.xyz 189
84434 aC_H 1 ./all_structures/aC_H/06_2.xyz 277
81479 aC_H 6 ./all_structures/aC_H/04_3.xyz 64
91722 aC_O 6 ./all_structures/aC_O/O4_0300K_1.xyz 177
89382 aC_H 1 ./all_structures/aC_H/09_3.xyz 249
28170 aC_func_H 6 ./all_structures/aC_func/H/33.xyz 84
84043 aC_H 6 ./all_structures/aC_H/06_1.xyz 186
79832 aC_H 1 ./all_structures/aC_H/03_2.xyz 277
78549 aC_H 1 ./all_structures/aC_H/02_3.xyz 242
97716 aC_O 6 ./all_structures/aC_O/O8_1800K_1.xyz 27
87467 aC_H 1 ./all_structures/aC_H/08_2.xyz 231
85277 aC_H 6 ./all_structures/aC_H/06_5.xyz 168
12883 aC_func_COOH 6 ./all_structures/aC_func/COOH/10.xyz 101
14178 aC_func_COOH 6 ./all_structures/aC_func/COOH/16.xyz 76
76345 aC_H 1 ./all_structures/aC_H/01_1.xyz 226
77719 aC_H 6 ./all_structures/aC_H/02_1.xyz 36
85694 aC_H 1 ./all_structures/aC_H/07_1.xyz 287
18237 aC_func_COOH 6 ./all_structures/aC_func/COOH/34.xyz 175
90291 aC_H 1 ./all_structures/aC_H/10_1.xyz 264
86047 aC_H 6 ./all_structures/aC_H/07_3.xyz 29
95179 aC_O 6 ./all_structures/aC_O/O8_0300K_2.xyz 42
76703 aC_H 1 ./all_structures/aC_H/01_2.xyz 262
88229 aC_H 6 ./all_structures/aC_H/08_5.xyz 69
81386 aC_H 1 ./all_structures/aC_H/04_2.xyz 279
29799 aC_func_H 6 ./all_structures/aC_func/H/40.xyz 194
89405 aC_H 1 ./all_structures/aC_H/09_3.xyz 272
86895 aC_H 1 ./all_structures/aC_H/07_5.xyz 246
96995 aC_O 6 ./all_structures/aC_O/O8_1500K_1.xyz 2
89073 aC_H 1 ./all_structures/aC_H/09_2.xyz 262
80005 aC_H 6 ./all_structures/aC_H/03_3.xyz 147
98555 CO 6 ./all_structures/CO/01.xyz 170
77900 aC_H 1 ./all_structures/aC_H/02_1.xyz 217
78999 aC_H 6 ./all_structures/aC_H/02_5.xyz 48
94717 aC_O 6 ./all_structures/aC_O/O4_1800K_3.xyz 36
81074 aC_H 1 ./all_structures/aC_H/04_1.xyz 267
84765 aC_H 1 ./all_structures/aC_H/06_3.xyz 298
84829 aC_H 6 ./all_structures/aC_H/06_4.xyz 48
94609 aC_O 6 ./all_structures/aC_O/O4_1800K_2.xyz 152
88672 aC_H 1 ./all_structures/aC_H/09_1.xyz 216
0 diamond 6 .diamond 6
82757 aC_H 6 ./all_structures/aC_H/05_2.xyz 128
78581 aC_H 1 ./all_structures/aC_H/02_3.xyz 274
88181 aC_H 6 ./all_structures/aC_H/08_5.xyz 21
91520 aC_H 1 ./all_structures/aC_H/10_5.xyz 273
92602 aC_O 6 ./all_structures/aC_O/O4_0600K_2.xyz 161
79782 aC_H 1 ./all_structures/aC_H/03_2.xyz 227
80434 aC_H 1 ./all_structures/aC_H/03_4.xyz 268
21454 aC_func_H 6 ./all_structures/aC_func/H/02.xyz 95
90367 aC_H 6 ./all_structures/aC_H/10_2.xyz 26
71943 aC_func_OH 6 ./all_structures/aC_func/OH/57.xyz 184
79495 aC_H 1 ./all_structures/aC_H/03_1.xyz 244
98547 CO 6 ./all_structures/CO/01.xyz 162
78871 aC_H 1 ./all_structures/aC_H/02_4.xyz 244
88663 aC_H 6 ./all_structures/aC_H/09_1.xyz 207
73461 aC_func_OH 6 ./all_structures/aC_func/OH/64.xyz 176
81982 aC_H 1 ./all_structures/aC_H/04_4.xyz 257
82582 aC_H 1 ./all_structures/aC_H/05_1.xyz 259
77159 aC_H 6 ./all_structures/aC_H/01_4.xyz 124
65155 aC_func_OH 6 ./all_structures/aC_func/OH/26.xyz 154
88117 aC_H 1 ./all_structures/aC_H/08_4.xyz 283
78977 aC_H 6 ./all_structures/aC_H/02_5.xyz 26
86014 aC_H 1 ./all_structures/aC_H/07_2.xyz 304
94750 aC_O 6 ./all_structures/aC_O/O4_1800K_3.xyz 69
79790 aC_H 1 ./all_structures/aC_H/03_2.xyz 235
89721 aC_H 1 ./all_structures/aC_H/09_4.xyz 284
5248 aC 6 ./all_structures/aC/5_5.xyz 62
85744 aC_H 6 ./all_structures/aC_H/07_2.xyz 34
89654 aC_H 1 ./all_structures/aC_H/09_4.xyz 217
9210 aC 6 ./all_structures/aC/9_3.xyz 136
82003 aC_H 1 ./all_structures/aC_H/04_4.xyz 278
86031 aC_H 6 ./all_structures/aC_H/07_3.xyz 13
83087 aC_H 6 ./all_structures/aC_H/05_3.xyz 154
90912 aC_H 1 ./all_structures/aC_H/10_3.xyz 249
85054 aC_H 1 ./all_structures/aC_H/06_4.xyz 273
37482 aC_func_H 6 ./all_structures/aC_func/H/76.xyz 65
80963 aC_H 6 ./all_structures/aC_H/04_1.xyz 156
83198 aC_H 1 ./all_structures/aC_H/05_3.xyz 265
71125 aC_func_OH 6 ./all_structures/aC_func/OH/54.xyz 20
83170 aC_H 1 ./all_structures/aC_H/05_3.xyz 237
91526 aC_H 1 ./all_structures/aC_H/10_5.xyz 279
95897 aC_O 6 ./all_structures/aC_O/O8_0600K_2.xyz 64
77277 aC_H 1 ./all_structures/aC_H/01_4.xyz 242
81592 aC_H 6 ./all_structures/aC_H/04_3.xyz 177
2241 aC 6 ./all_structures/aC/3_1.xyz 79
77575 aC_H 1 ./all_structures/aC_H/01_5.xyz 226
82123 aC_H 6 ./all_structures/aC_H/04_5.xyz 92
30480 aC_func_H 6 ./all_structures/aC_func/H/44.xyz 7
80099 aC_H 1 ./all_structures/aC_H/03_3.xyz 241
82635 aC_H 6 ./all_structures/aC_H/05_2.xyz 6
85370 aC_H 1 ./all_structures/aC_H/06_5.xyz 261
69829 aC_func_OH 6 ./all_structures/aC_func/OH/48.xyz 32
80727 aC_H 1 ./all_structures/aC_H/03_5.xyz 223
95472 aC_O 6 ./all_structures/aC_O/O8_0300K_3.xyz 103
89005 aC_H 6 ./all_structures/aC_H/09_2.xyz 194
80121 aC_H 1 ./all_structures/aC_H/03_3.xyz 263
94598 aC_O 6 ./all_structures/aC_O/O4_1800K_2.xyz 141
86566 aC_H 1 ./all_structures/aC_H/07_4.xyz 226
36612 aC_func_H 6 ./all_structures/aC_func/H/72.xyz 63
80532 aC_H 6 ./all_structures/aC_H/03_5.xyz 28
53371 aC_func_O 6 ./all_structures/aC_func/O/54.xyz 113
77661 aC_H 1 ./all_structures/aC_H/01_5.xyz 312
81655 aC_H 1 ./all_structures/aC_H/04_3.xyz 240
20713 aC_func_COOH 6 ./all_structures/aC_func/COOH/46.xyz 11
89063 aC_H 1 ./all_structures/aC_H/09_2.xyz 252
91340 aC_H 6 ./all_structures/aC_H/10_5.xyz 93
